REF_DATE,Origin,DGUID,Destination,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Manitoba, province of destination",Persons,249,units ,0,v466573,2.7,30,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Saskatchewan, province of destination",Persons,249,units ,0,v466574,2.8,36,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Alberta, province of destination",Persons,249,units ,0,v466575,2.9,910,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"British Columbia, province of destination",Persons,249,units ,0,v466576,2.1,216,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Yukon, province of destination",Persons,249,units ,0,v466565,2.11,4,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Northwest Territories, province of destination",Persons,249,units ,0,v466567,2.16,17,,,,0
2007/2008,"Prince Edward Island, province of origin",2016A000211,"Nunavut, province of destination",Persons,249,units ,0,v466568,2.17,13,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466577,3.1,1145,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Prince Edward Island, province of destination",Persons,249,units ,0,v466582,3.2,549,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"New Brunswick, province of destination",Persons,249,units ,0,v466583,3.4,2193,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Quebec, province of destination",Persons,249,units ,0,v466584,3.5,781,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Ontario, province of destination",Persons,249,units ,0,v466585,3.6,5461,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Manitoba, province of destination",Persons,249,units ,0,v466586,3.7,352,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Saskatchewan, province of destination",Persons,249,units ,0,v466587,3.8,269,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Alberta, province of destination",Persons,249,units ,0,v466588,3.9,5100,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"British Columbia, province of destination",Persons,249,units ,0,v466589,3.1,1655,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Yukon, province of destination",Persons,249,units ,0,v466578,3.11,54,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Northwest Territories, province of destination",Persons,249,units ,0,v466580,3.16,154,,,,0
2007/2008,"Nova Scotia, province of origin",2016A000212,"Nunavut, province of destination",Persons,249,units ,0,v466581,3.17,71,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466590,4.1,385,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Prince Edward Island, province of destination",Persons,249,units ,0,v466595,4.2,385,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Nova Scotia, province of destination",Persons,249,units ,0,v466596,4.3,2186,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Quebec, province of destination",Persons,249,units ,0,v466597,4.5,1641,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Ontario, province of destination",Persons,249,units ,0,v466598,4.6,3252,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Manitoba, province of destination",Persons,249,units ,0,v466599,4.7,178,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Saskatchewan, province of destination",Persons,249,units ,0,v466600,4.8,122,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Alberta, province of destination",Persons,249,units ,0,v466601,4.9,3560,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"British Columbia, province of destination",Persons,249,units ,0,v466602,4.1,743,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Yukon, province of destination",Persons,249,units ,0,v466591,4.11,19,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Northwest Territories, province of destination",Persons,249,units ,0,v466593,4.16,74,,,,0
2007/2008,"New Brunswick, province of origin",2016A000213,"Nunavut, province of destination",Persons,249,units ,0,v466594,4.17,40,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466603,5.1,179,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Prince Edward Island, province of destination",Persons,249,units ,0,v466608,5.2,108,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Nova Scotia, province of destination",Persons,249,units ,0,v466609,5.3,806,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"New Brunswick, province of destination",Persons,249,units ,0,v466610,5.4,1728,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Ontario, province of destination",Persons,249,units ,0,v466611,5.6,17160,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Manitoba, province of destination",Persons,249,units ,0,v466612,5.7,376,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Saskatchewan, province of destination",Persons,249,units ,0,v466613,5.8,493,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Alberta, province of destination",Persons,249,units ,0,v466614,5.9,7454,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"British Columbia, province of destination",Persons,249,units ,0,v466615,5.1,3209,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Yukon, province of destination",Persons,249,units ,0,v466604,5.11,102,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Northwest Territories, province of destination",Persons,249,units ,0,v466606,5.16,97,,,,0
2007/2008,"Quebec, province of origin",2016A000224,"Nunavut, province of destination",Persons,249,units ,0,v466607,5.17,72,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466616,6.1,3271,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Prince Edward Island, province of destination",Persons,249,units ,0,v466621,6.2,715,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Nova Scotia, province of destination",Persons,249,units ,0,v466622,6.3,5219,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"New Brunswick, province of destination",Persons,249,units ,0,v466623,6.4,3310,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Quebec, province of destination",Persons,249,units ,0,v466624,6.5,12178,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Manitoba, province of destination",Persons,249,units ,0,v466625,6.7,3610,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Saskatchewan, province of destination",Persons,249,units ,0,v466626,6.8,2734,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Alberta, province of destination",Persons,249,units ,0,v466627,6.9,27957,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"British Columbia, province of destination",Persons,249,units ,0,v466628,6.1,16629,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Yukon, province of destination",Persons,249,units ,0,v466617,6.11,259,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Northwest Territories, province of destination",Persons,249,units ,0,v466619,6.16,350,,,,0
2007/2008,"Ontario, province of origin",2016A000235,"Nunavut, province of destination",Persons,249,units ,0,v466620,6.17,236,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466629,7.1,186,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Prince Edward Island, province of destination",Persons,249,units ,0,v466634,7.2,51,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Nova Scotia, province of destination",Persons,249,units ,0,v466635,7.3,392,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"New Brunswick, province of destination",Persons,249,units ,0,v466636,7.4,246,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Quebec, province of destination",Persons,249,units ,0,v466637,7.5,444,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Ontario, province of destination",Persons,249,units ,0,v466638,7.6,4258,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Saskatchewan, province of destination",Persons,249,units ,0,v466639,7.8,1956,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Alberta, province of destination",Persons,249,units ,0,v466640,7.9,5427,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"British Columbia, province of destination",Persons,249,units ,0,v466641,7.1,3227,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Yukon, province of destination",Persons,249,units ,0,v466630,7.11,70,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Northwest Territories, province of destination",Persons,249,units ,0,v466632,7.16,86,,,,0
2007/2008,"Manitoba, province of origin",2016A000246,"Nunavut, province of destination",Persons,249,units ,0,v466633,7.17,71,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466642,8.1,113,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Prince Edward Island, province of destination",Persons,249,units ,0,v466647,8.2,28,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Nova Scotia, province of destination",Persons,249,units ,0,v466648,8.3,204,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"New Brunswick, province of destination",Persons,249,units ,0,v466649,8.4,151,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Quebec, province of destination",Persons,249,units ,0,v466650,8.5,270,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Ontario, province of destination",Persons,249,units ,0,v466651,8.6,1781,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Manitoba, province of destination",Persons,249,units ,0,v466652,8.7,1857,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Alberta, province of destination",Persons,249,units ,0,v466653,8.9,8494,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"British Columbia, province of destination",Persons,249,units ,0,v466654,8.1,2952,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Yukon, province of destination",Persons,249,units ,0,v466643,8.11,51,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Northwest Territories, province of destination",Persons,249,units ,0,v466645,8.16,100,,,,0
2007/2008,"Saskatchewan, province of origin",2016A000247,"Nunavut, province of destination",Persons,249,units ,0,v466646,8.17,25,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466655,9.1,3549,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Prince Edward Island, province of destination",Persons,249,units ,0,v466660,9.2,573,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Nova Scotia, province of destination",Persons,249,units ,0,v466661,9.3,3590,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"New Brunswick, province of destination",Persons,249,units ,0,v466662,9.4,2407,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Quebec, province of destination",Persons,249,units ,0,v466663,9.5,2111,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Ontario, province of destination",Persons,249,units ,0,v466664,9.6,13485,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Manitoba, province of destination",Persons,249,units ,0,v466665,9.7,4094,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Saskatchewan, province of destination",Persons,249,units ,0,v466666,9.8,11221,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"British Columbia, province of destination",Persons,249,units ,0,v466667,9.1,27149,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Yukon, province of destination",Persons,249,units ,0,v466656,9.11,313,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Northwest Territories, province of destination",Persons,249,units ,0,v466658,9.16,572,,,,0
2007/2008,"Alberta, province of origin",2016A000248,"Nunavut, province of destination",Persons,249,units ,0,v466659,9.17,56,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466459,10.1,442,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Prince Edward Island, province of destination",Persons,249,units ,0,v466464,10.2,258,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Nova Scotia, province of destination",Persons,249,units ,0,v466465,10.3,1577,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"New Brunswick, province of destination",Persons,249,units ,0,v466466,10.4,671,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Quebec, province of destination",Persons,249,units ,0,v466467,10.5,2168,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Ontario, province of destination",Persons,249,units ,0,v466468,10.6,12736,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Manitoba, province of destination",Persons,249,units ,0,v466469,10.7,1852,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Saskatchewan, province of destination",Persons,249,units ,0,v466470,10.8,3019,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Alberta, province of destination",Persons,249,units ,0,v466471,10.9,19256,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Yukon, province of destination",Persons,249,units ,0,v466460,10.11,465,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Northwest Territories, province of destination",Persons,249,units ,0,v466462,10.16,267,,,,0
2007/2008,"British Columbia, province of origin",2016A000259,"Nunavut, province of destination",Persons,249,units ,0,v466463,10.17,42,,,,0
2007/2008,"Yukon, province of origin",2016A000260,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466472,11.1,12,,,,0
